objectID,created_at,timestamp,author,title,url,points,num_comments
42687128,2025-01-13T18:56:01Z,1736794561,PaulHoule,Low-cost vortex beam generators could boost 5G/6G networks,https://techxplore.com/news/2024-12-vortex-generators-boost-5g6g-networks.html,1,0
43002242,2025-02-10T16:42:23Z,1739205743,samizdis,It's Time to Rethink 6G,https://spectrum.ieee.org/5g-bandwidth,3,1
43193597,2025-02-27T12:07:54Z,1740658074,sohkamyung,It's Time to Rethink 6G,https://spectrum.ieee.org/6g-bandwidth,2,1
43255601,2025-03-04T15:05:44Z,1741100744,PaulHoule,"Mobile operators brace for bigger, faster headaches with 6G",https://www.theregister.com/2025/02/19/ngmn_6g_report/,1,0
43342431,2025-03-12T12:17:07Z,1741781827,FuturisticLover,China Telecom obtains key 6G satellite-terrestrial patent,https://www.chinadaily.com.cn/a/202503/11/WS67cfe37da310c240449da24e.html,2,0
43347839,2025-03-12T21:28:05Z,1741814885,protik49,"6G Will Be the First AI-Driven Mobile Network, Says Nokia",https://telecomtalk.info/6g-first-ai-driven-mobile-network-nokia/991308/,1,1
43359115,2025-03-14T02:37:53Z,1741919873,teleforce,The OTFS Interview: Implications of a 6G Candidate Technology,https://www.6gworld.com/exclusives/the-otfs-interview-implications-of-a-6g-candidate-technology/,2,0
44256337,2025-06-12T11:21:11Z,1749727271,rbanffy,Photonic processor could streamline 6G wireless signal processing,https://news.mit.edu/2025/photonic-processor-could-streamline-6g-wireless-signal-processing-0611,2,0
44272147,2025-06-13T20:53:11Z,1749847991,rbanffy,Photonic processor could streamline 6G wireless signal processing,https://news.mit.edu/2025/photonic-processor-could-streamline-6g-wireless-signal-processing-0611,3,0
44500424,2025-07-08T14:39:50Z,1751985590,Kaibeezy,Breakthrough in Semiconductor Technology Paves the Way for Faster 6G Networks,https://www.techbriefs.com/component/content/article/53313-breakthrough-in-semiconductor-technology-paves-the-way-for-faster-6g-networks,1,0
44681468,2025-07-25T10:00:18Z,1753437618,selenedyxx,Ask HN: How will 6G change enterprise networking in the next decade?,,1,3
44740530,2025-07-30T23:00:01Z,1753916401,zdw,Spectral laser emission from rhodamine 6g infused Indian Peafowl feathers,https://www.nature.com/articles/s41598-025-04039-8,2,0
44800541,2025-08-05T16:49:42Z,1754412582,teleforce,"AI-RAN Alliance, Linux Foundation team to advance the 6G evolution",https://www.capacitymedia.com/article/ai-ran-alliance-linux-foundation-advancing-6g-evolution,2,0
44956310,2025-08-19T21:13:18Z,1755637998,Improvement,"Multi-band high-frequency antenna for satellite, automotive radar, and 6G comm",https://www.nature.com/articles/s41598-025-16217-9,4,0
45080143,2025-08-31T03:32:28Z,1756611148,Brajeshwar,6G Wireless Networks to Use Satellites as Base Stations,https://spectrum.ieee.org/6g-wireless,10,1
45095697,2025-09-01T19:16:02Z,1756754162,lif,First 6G Chip,https://techxplore.com/news/2025-09-scientists-world-6g-chip-capable.html,2,0
45104054,2025-09-02T15:05:41Z,1756825541,Gedxx,6G Wireless Networks to Use Satellites as Base Stations,https://spectrum.ieee.org/6g-wireless,3,0
45105288,2025-09-02T16:27:34Z,1756830454,Brajeshwar,"Scientists develop the first 6G chip, capable of 100 Gbps speeds",https://techxplore.com/news/2025-09-scientists-world-6g-chip-capable.html,3,0
45154497,2025-09-07T01:26:21Z,1757208381,willmadden,'Ultrabroadband' 6G Chip Clocks Speeds 10 Times Faster Than 5G,https://www.sciencealert.com/ultrabroadband-6g-chip-clocks-speeds-10-times-faster-than-5g,4,0
45675109,2025-10-22T21:02:43Z,1761166963,JeanKage,"China's 5G-for-drones, 6G appetite is envy of Ericsson",https://www.lightreading.com/6g/china-s-5g-for-drones-and-6g-appetite-is-the-envy-of-ericsson,4,0
45738092,2025-10-28T19:48:45Z,1761680925,mgh2,Nvidia and Nokia to Pioneer the AI Platform for 6G,https://nvidianews.nvidia.com/news/nvidia-and-nokia-to-pioneer-the-ai-platform-for-6g-powering-americas-return-to-telecommunications-leadership,1,2
45747904,2025-10-29T15:14:17Z,1761750857,beardyw,"Nvidia, Cisco look to deepen AI innovation across 6G, telecoms",https://www.computerweekly.com/news/366633381/Nvidia-Cisco-look-to-deepen-AI-innovation-across-6G-telecoms,2,3
45929052,2025-11-14T17:19:08Z,1763140748,teleforce,Germany to ban Huawei from future 6G network,https://www.bloomberg.com/news/articles/2025-11-13/germany-to-ban-huawei-from-future-6g-network-in-sovereignty-push,233,170
45962529,2025-11-18T08:02:03Z,1763452923,i-con,"EU Frequency Group: Upper 6 GHz Band Needed for 6G, WLAN Loses Out",https://www.heise.de/en/news/EU-Frequency-Group-Upper-6-GHz-Band-Needed-for-6G-WLAN-Loses-Out-11082164.html,2,0
46285787,2025-12-16T07:36:08Z,1765870568,JoachimS,When Quantum Federated Learning Meets Blockchain in 6G Networks,https://arxiv.org/abs/2512.09958,1,0
